"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007160","cell-matrix adhesion","13/352","241/18986",0.053941908713693,2.90949170124481,4.10022001278505,0.000591967387742545,0.0240415142312214,0.0204625738785029,"GPM6B/ITGA8/SORBS1/NID1/PTK2B/THBS1/ITGA10/PIK3R1/EDA/FAM107A/NF2/ITGBL1/STON1",13
"GO:0042445","hormone metabolic process","13/352","241/18986",0.053941908713693,2.90949170124481,4.10022001278505,0.000591967387742545,0.0240415142312214,0.0204625738785029,"LIPE/INHBA/CYP19A1/CORIN/DHRS3/PLB1/ADH6/LEP/GCNT4/PNPLA2/ADH1B/DIO2/ADH1C",13
"GO:0045137","development of primary sexual characteristics","13/352","241/18986",0.053941908713693,2.90949170124481,4.10022001278505,0.000591967387742545,0.0240415142312214,0.0204625738785029,"DMC1/FOXO3/INHBA/CYP19A1/ADAMTS1/INHBB/PTX3/HMGB2/RHOBTB3/CITED2/ING2/LEP/ANG",13
"GO:0110053","regulation of actin filament organization","14/352","273/18986",0.0512820512820513,2.76602564102564,4.03952412754589,0.000609216522352526,0.024234880188059,0.0206271544094678,"CARMIL1/RGCC/KANK1/PTK2B/WASF3/SSH2/PIK3R1/DAAM2/CDC42EP3/LMOD1/MTSS1/SYNPO2/MYADM/NF2",14
"GO:0006790","sulfur compound metabolic process","16/352","338/18986",0.0473372781065089,2.55325443786982,3.96012058127267,0.000610668845642283,0.024234880188059,0.0206271544094678,"PDK4/AASS/GCLM/GGT5/SLC19A2/TST/MICAL2/SLC19A3/SQOR/SLC5A6/CHST7/ACSL1/ACSS1/CBS/ENPP1/CHSY3",16
"GO:0050678","regulation of epithelial cell proliferation","18/352","406/18986",0.0443349753694581,2.39131773399015,3.89484401830859,0.000615977891991967,0.024234880188059,0.0206271544094678,"CFLAR/LIMS2/RGCC/NRP2/KLF9/NR4A3/NR4A1/DLL4/PPARG/THBS1/AGTR1/XDH/HMGB2/COL4A3/MTSS1/LEP/IRS2/ANG",18
"GO:0003300","cardiac muscle hypertrophy","8/352","102/18986",0.0784313725490196,4.23039215686275,4.49605819661307,0.000622470109291203,0.0242378309566276,0.0206296659118322,"LMCD1/NR4A3/PPARG/FOXO1/PDLIM5/KLF15/ATP2A2/LEP",8
"GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","11/352","183/18986",0.0601092896174863,3.24214480874317,4.18889251566287,0.000635485452100518,0.0243550150433546,0.0207294053878475,"CFLAR/ITGA8/TSC22D1/RASL11B/PPARG/THBS1/CILP/FBN2/SAP30/CITED2/ING2",11
"GO:0048545","response to steroid hormone","16/352","340/18986",0.0470588235294118,2.53823529411765,3.93362519810364,0.000650565173735547,0.0243550150433546,0.0207294053878475,"CFLAR/LMO3/MAOB/ERRFI1/FOXO3/KLF9/NR4A3/INHBA/THBS1/FBXO32/STC1/HMGB2/FAM107A/AXIN2/PER1/LBH",16
"GO:0032869","cellular response to insulin stimulus","12/352","213/18986",0.0563380281690141,3.0387323943662,4.11250815566988,0.000651272575954147,0.0243550150433546,0.0207294053878475,"CFLAR/PDK4/SORBS1/KANK1/PPARG/PTPRE/PIK3R1/FOXO1/INHBB/LEP/IRS2/ENPP1",12
"GO:0071383","cellular response to steroid hormone stimulus","12/352","213/18986",0.0563380281690141,3.0387323943662,4.11250815566988,0.000651272575954147,0.0243550150433546,0.0207294053878475,"CFLAR/LMO3/ERRFI1/FOXO3/KLF9/NR4A3/FBXO32/STC1/FAM107A/AXIN2/PER1/LBH",12
"GO:0034308","primary alcohol metabolic process","8/352","103/18986",0.0776699029126214,4.18932038834951,4.46071885477963,0.0006642059511793,0.0245951556627864,0.0209337974706046,"LIPE/ACSS1/DHRS3/PLB1/ADH6/PNPLA2/ADH1B/ADH1C",8
"GO:0015911","long-chain fatty acid import across plasma membrane","3/352","10/18986",0.3,16.18125,6.59976973306009,0.000688289884448402,0.0252395232384623,0.0214822412581034,"THBS1/ACSL1/IRS2",3
"GO:0001541","ovarian follicle development","6/352","58/18986",0.103448275862069,5.57974137931035,4.80093884464849,0.00069934578668791,0.0253983561184638,0.0216174294791992,"DMC1/FOXO3/INHBA/INHBB/PTX3/ANG",6
"GO:0008286","insulin receptor signaling pathway","9/352","130/18986",0.0692307692307692,3.73413461538462,4.29922695081902,0.000719701723914994,0.0258886991545422,0.0220347775923448,"PDK4/SORBS1/KANK1/PTPRE/PIK3R1/FOXO1/LEP/IRS2/ENPP1",9
"GO:0010906","regulation of glucose metabolic process","8/352","105/18986",0.0761904761904762,4.10952380952381,4.3913659172129,0.000754446460148248,0.0266312549530835,0.0226667928115371,"PDK4/SORBS1/PRKAG2/FOXO1/NNMT/C1QTNF1/LEP/IRS2",8
"GO:0014897","striated muscle hypertrophy","8/352","105/18986",0.0761904761904762,4.10952380952381,4.3913659172129,0.000754446460148248,0.0266312549530835,0.0226667928115371,"LMCD1/NR4A3/PPARG/FOXO1/PDLIM5/KLF15/ATP2A2/LEP",8
"GO:0010888","negative regulation of lipid storage","4/352","23/18986",0.173913043478261,9.3804347826087,5.52714086393593,0.000778156861930313,0.0269642061239522,0.0229501792016917,"ABHD5/PPARG/LEP/PNPLA2",4
"GO:0061687","detoxification of inorganic compound","4/352","23/18986",0.173913043478261,9.3804347826087,5.52714086393593,0.000778156861930313,0.0269642061239522,0.0229501792016917,"MT2A/MT1E/MT1X/MT1M",4
"GO:0016054","organic acid catabolic process","13/352","249/18986",0.0522088353413655,2.8160140562249,3.96453665669246,0.000801842289507955,0.0269907102976549,0.022972737831205,"AASS/PRODH/GLS/ALDH6A1/TST/GLUL/ADHFE1/DDAH1/CBS/DCXR/LEP/ABAT/IRS2",13
"GO:0046395","carboxylic acid catabolic process","13/352","249/18986",0.0522088353413655,2.8160140562249,3.96453665669246,0.000801842289507955,0.0269907102976549,0.022972737831205,"AASS/PRODH/GLS/ALDH6A1/TST/GLUL/ADHFE1/DDAH1/CBS/DCXR/LEP/ABAT/IRS2",13
"GO:0001704","formation of primary germ layer","9/352","132/18986",0.0681818181818182,3.67755681818182,4.24275053143325,0.000803061125401127,0.0269907102976549,0.022972737831205,"COL11A1/ITGA8/MMP15/COL7A1/DUSP1/INHBA/DUSP5/NF2/TXNRD1",9
"GO:0090287","regulation of cellular response to growth factor stimulus","17/352","381/18986",0.0446194225721785,2.40666010498688,3.81206597171189,0.000807506026908924,0.0269907102976549,0.022972737831205,"CFLAR/FSTL3/ITGA8/CHRDL1/TSC22D1/RASL11B/PPARG/THBS1/CILP/FBN2/CCN1/CRIM1/XDH/SAP30/CITED2/ING2/DMD",17
"GO:0072337","modified amino acid transport","5/352","40/18986",0.125,6.7421875,4.99657240950066,0.00082208375376019,0.0272369327890547,0.0231823064079743,"SLC7A6/SLC19A2/SLC38A2/SLC5A6/SLC16A12",5
"GO:0014896","muscle hypertrophy","8/352","107/18986",0.0747663551401869,4.03271028037383,4.32371347170149,0.000854297438937277,0.028058099364053,0.0238812300092855,"LMCD1/NR4A3/PPARG/FOXO1/PDLIM5/KLF15/ATP2A2/LEP",8
"GO:0008217","regulation of blood pressure","11/352","190/18986",0.0578947368421053,3.12269736842105,4.04162253787243,0.000866570366291487,0.0282158299438185,0.0240154800240853,"ABCC9/KCNK6/ACTA2/GCH1/PPARG/AGTR1/CORIN/DDAH1/LEP/AGTRAP/ABAT",11
"GO:0001706","endoderm formation","6/352","61/18986",0.0983606557377049,5.30532786885246,4.62888925714429,0.000915835096933086,0.0283669760190354,0.0241441257366983,"COL11A1/MMP15/COL7A1/DUSP1/INHBA/DUSP5",6
"GO:0032891","negative regulation of organic acid transport","4/352","24/18986",0.166666666666667,8.98958333333333,5.3828374782846,0.00092024779410432,0.0283669760190354,0.0241441257366983,"THBS1/LEP/ABAT/IRS2",4
"GO:0071294","cellular response to zinc ion","4/352","24/18986",0.166666666666667,8.98958333333333,5.3828374782846,0.00092024779410432,0.0283669760190354,0.0241441257366983,"MT2A/MT1E/MT1X/MT1M",4
"GO:0042417","dopamine metabolic process","5/352","41/18986",0.121951219512195,6.57774390243902,4.91390527731602,0.000922209520874762,0.0283669760190354,0.0241441257366983,"MAOB/GCH1/GPR37/ABAT/MAOA",5
"GO:0001865","NK T cell differentiation","3/352","11/18986",0.272727272727273,14.7102272727273,6.25134822184936,0.000933431182445274,0.0283669760190354,0.0241441257366983,"PRDM1/ZBTB16/TGFBR2",3
"GO:0032836","glomerular basement membrane development","3/352","11/18986",0.272727272727273,14.7102272727273,6.25134822184936,0.000933431182445274,0.0283669760190354,0.0241441257366983,"COL4A4/NID1/COL4A3",3
"GO:0038063","collagen-activated tyrosine kinase receptor signaling pathway","3/352","11/18986",0.272727272727273,14.7102272727273,6.25134822184936,0.000933431182445274,0.0283669760190354,0.0241441257366983,"UBASH3B/COL4A3/COL4A1",3
"GO:0044062","regulation of excretion","3/352","11/18986",0.272727272727273,14.7102272727273,6.25134822184936,0.000933431182445274,0.0283669760190354,0.0241441257366983,"AGTR1/CORIN/STC1",3
"GO:0060538","skeletal muscle organ development","11/352","192/18986",0.0572916666666667,3.09016927083333,4.00079269483844,0.00094409780578115,0.0283669760190354,0.0241441257366983,"CFLAR/ABCC9/KLF5/NR4A1/RCAN1/ATF3/SAP30/CITED2/NEGR1/MAFF/DMD",11
"GO:0023061","signal release","20/352","493/18986",0.0405679513184584,2.18813387423935,3.6737427303905,0.000946316912469806,0.0283669760190354,0.0241441257366983,"MAOB/INHBA/NR4A1/PPARG/SLC38A2/STX11/CYP19A1/AGTR1/FOXO1/RAB11FIP1/SYN2/INHBB/TRPV6/GDNF/C1QTNF1/ATP2A2/LEP/MCTP1/ABAT/IRS2",20
"GO:0090257","regulation of muscle system process","13/352","254/18986",0.0511811023622047,2.76058070866142,3.8824360370223,0.000962377376384572,0.0286212547291695,0.0243605512430873,"LMCD1/FOXO3/NR4A3/NR4A1/PPARG/FOXO1/FBXO32/STC1/CACNB2/ADRA1B/ATP2A2/ABAT/DMD",13
"GO:0051017","actin filament bundle assembly","10/352","164/18986",0.0609756097560976,3.28887195121951,4.04607681429523,0.000994898510858527,0.0293572787149426,0.0249870070079107,"CARMIL1/SORBS1/RGCC/NEDD9/PTK2B/PIK3R1/FAM107A/MTSS1/SYNPO2/NF2",10
"GO:0001822","kidney development","15/352","322/18986",0.046583850931677,2.51261645962733,3.76251276254492,0.00105336858295331,0.0308416522311213,0.0262504092398156,"CFLAR/PRDM1/ITGA8/COL4A4/ACTA2/ZBTB16/EPHA4/NID1/AGTR1/ADAMTS1/KLF15/GDNF/COL4A3/MTSS1/GCNT4",15
"GO:0071280","cellular response to copper ion","4/352","25/18986",0.16,8.63,5.24671543475983,0.001079657175965,0.031368193489383,0.0266985669262923,"MT2A/MT1E/MT1X/MT1M",4
"GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","5/352","43/18986",0.116279069767442,6.2718023255814,4.7565553236234,0.00114930548125686,0.033136845822192,0.0282039288048087,"LIMS2/CARMIL1/NEDD9/RAC3/MYADM",5
"GO:0006006","glucose metabolic process","11/352","197/18986",0.0558375634517767,3.0117385786802,3.90100413934077,0.00116332023945032,0.0332868223060897,0.0283315790373307,"PDK4/SORBS1/PRKAG2/ERRFI1/FOXO1/ATF3/NNMT/DCXR/C1QTNF1/LEP/IRS2",11
"GO:0048599","oocyte development","6/352","64/18986",0.09375,5.056640625,4.46782949009437,0.00118055062472818,0.0335258624781829,0.0285350344908575,"TUT7/DMC1/FOXO3/PTK2B/INHBB/ANG",6
"GO:0061572","actin filament bundle organization","10/352","168/18986",0.0595238095238095,3.21056547619048,3.95544070728299,0.0011946374628902,0.0336727290845991,0.0286600377978529,"CARMIL1/SORBS1/RGCC/NEDD9/PTK2B/PIK3R1/FAM107A/MTSS1/SYNPO2/NF2",10
"GO:0030048","actin filament-based movement","9/352","140/18986",0.0642857142857143,3.46741071428571,4.02735077568674,0.00121875542130727,0.0338424046592,0.0288044546156646,"ABCC9/SUN2/ACTA2/SCN7A/STC1/PDPN/CACNB2/KCND3/ATP2A2",9
"GO:0032276","regulation of gonadotropin secretion","3/352","12/18986",0.25,13.484375,5.94568048764026,0.00122753757964268,0.0338424046592,0.0288044546156646,"INHBA/INHBB/LEP",3
"GO:2001046","positive regulation of integrin-mediated signaling pathway","3/352","12/18986",0.25,13.484375,5.94568048764026,0.00122753757964268,0.0338424046592,0.0288044546156646,"LIMS2/NID1/LAMA2",3
"GO:0010828","positive regulation of D-glucose transmembrane transport","5/352","44/18986",0.113636363636364,6.12926136363636,4.6815734154632,0.00127721744001544,0.0347053976326498,0.029538978128036,"SORBS1/NR4A3/PIK3R1/KLF15/IRS2",5
"GO:1900744","regulation of p38MAPK cascade","5/352","44/18986",0.113636363636364,6.12926136363636,4.6815734154632,0.00127721744001544,0.0347053976326498,0.029538978128036,"GADD45B/DUSP1/XDH/LEP/PER1",5
"GO:0007292","female gamete generation","10/352","170/18986",0.0588235294117647,3.17279411764706,3.91113649096072,0.0013061345263779,0.0352376436152095,0.0299919913049482,"TUT7/DMC1/FOXO3/PTK2B/INHBA/ADAMTS1/INHBB/PTX3/LEP/ANG",10
"GO:0070252","actin-mediated cell contraction","8/352","115/18986",0.0695652173913043,3.75217391304348,4.06865554502498,0.0013648231779432,0.0363125129105157,0.0309068501675556,"ABCC9/ACTA2/SCN7A/STC1/PDPN/CACNB2/KCND3/ATP2A2",8
"GO:0045926","negative regulation of growth","12/352","232/18986",0.0517241379310345,2.78987068965517,3.77000806908048,0.00136520435088515,0.0363125129105157,0.0309068501675556,"JADE1/ULK2/WFDC1/INHBA/MT2A/FRZB/CITED2/MT1E/ALOX15B/MT1X/ENPP1/MT1M",12
"GO:0060070","canonical Wnt signaling pathway","15/352","332/18986",0.0451807228915663,2.43693524096386,3.63031105825144,0.00142652111640285,0.0376781136828919,0.0320691607618277,"JADE1/KANK1/NID1/FOXO3/NKD1/NKD2/DAAM2/FOXO1/EDA/FRZB/FZD5/GPRC5B/AXIN2/RSPO1/FZD8",15
"GO:0071276","cellular response to cadmium ion","4/352","27/18986",0.148148148148148,7.99074074074074,4.99598299908774,0.00145480655034578,0.0381583634767777,0.0324779181634211,"MT2A/MT1E/MT1X/MT1M",4
"GO:0016055","Wnt signaling pathway","19/352","476/18986",0.0399159663865546,2.15296743697479,3.50139329423317,0.00151786429616293,0.0395377479076372,0.0336519605116631,"JADE1/KANK1/NID1/FOXO3/NKD1/NKD2/DAAM2/FOXO1/APCDD1/EDA/FRZB/FZD5/KLF15/GPRC5B/AXIN2/RSPO1/RAC3/FZD8/PLCG2",19
"GO:0007517","muscle organ development","16/352","369/18986",0.043360433604336,2.33875338753388,3.56929549117114,0.00153183681926841,0.0396284086738137,0.0337291250616131,"CFLAR/COL11A1/ABCC9/KLF5/NR4A1/DLL4/TAGLN/RCAN1/ATF3/SAP30/CITED2/NEGR1/MAFF/LAMA2/ADARB1/DMD",16
"GO:0170039","proteinogenic amino acid metabolic process","10/352","174/18986",0.0574712643678161,3.09985632183908,3.82446161230439,0.00155459075523745,0.0399434645070193,0.0339972801037964,"AASS/GCLM/PRODH/GLS/GFPT2/GLUL/ADHFE1/DDAH1/CBS/CTPS1",10
"GO:0007411","axon guidance","12/352","236/18986",0.0508474576271186,2.74258474576271,3.70231068429492,0.00157764891410031,0.0402620266794383,0.0342684195139569,"NRXN3/ULK2/EPHB6/EPHA4/NRP2/GDF7/NEXN/APBB2/GDNF/RAC3/CDH4/LAMA2",12
"GO:0009994","oocyte differentiation","6/352","68/18986",0.0882352941176471,4.75919117647059,4.26810254637558,0.00162017750567684,0.0407960695929429,0.0347229621216637,"TUT7/DMC1/FOXO3/PTK2B/INHBB/ANG",6
"GO:1905953","negative regulation of lipid localization","6/352","68/18986",0.0882352941176471,4.75919117647059,4.26810254637558,0.00162017750567684,0.0407960695929429,0.0347229621216637,"ABHD5/PPARG/THBS1/LEP/PNPLA2/IRS2",6
"GO:0097485","neuron projection guidance","12/352","237/18986",0.0506329113924051,2.73101265822785,3.685606363446,0.00163481345929325,0.0408919896407326,0.0348046030301959,"NRXN3/ULK2/EPHB6/EPHA4/NRP2/GDF7/NEXN/APBB2/GDNF/RAC3/CDH4/LAMA2",12
"GO:0006541","glutamine metabolic process","4/352","28/18986",0.142857142857143,7.70535714285714,4.88009478668264,0.00167272468487737,0.0410252021739079,0.0349179848777545,"GLS/GFPT2/GLUL/CTPS1",4
"GO:0019433","triglyceride catabolic process","4/352","28/18986",0.142857142857143,7.70535714285714,4.88009478668264,0.00167272468487737,0.0410252021739079,0.0349179848777545,"ABHD5/LIPE/PLB1/PNPLA2",4
"GO:0035929","steroid hormone secretion","4/352","28/18986",0.142857142857143,7.70535714285714,4.88009478668264,0.00167272468487737,0.0410252021739079,0.0349179848777545,"INHBA/CYP19A1/AGTR1/C1QTNF1",4
"GO:0050673","epithelial cell proliferation","19/352","482/18986",0.0394190871369295,2.12616701244813,3.44204939233829,0.0017501810706339,0.0426479606695758,0.036299171407239,"CFLAR/LIMS2/RGCC/ERRFI1/NRP2/KLF9/NR4A3/NR4A1/DLL4/PPARG/THBS1/AGTR1/XDH/HMGB2/COL4A3/MTSS1/LEP/IRS2/ANG",19
"GO:1902905","positive regulation of supramolecular fiber organization","10/352","177/18986",0.0564971751412429,3.04731638418079,3.76107790149006,0.00176503964683752,0.042734325295547,0.0363726793619555,"NAV3/CARMIL1/RGCC/PTK2B/WASF3/CDC42EP3/LMOD1/MTSS1/SYNPO2/NF2",10
"GO:0006720","isoprenoid metabolic process","8/352","120/18986",0.0666666666666667,3.59583333333333,3.92058703869117,0.00179068931202133,0.043079194468182,0.0366662095803765,"LIPE/DHRS3/PLB1/ADH6/PNPLA2/ADH1B/ABCA4/ADH1C",8
"GO:0044282","small molecule catabolic process","16/352","375/18986",0.0426666666666667,2.30133333333333,3.49818618609706,0.00180458238834175,0.0431386562073847,0.0367168195469401,"AASS/SCARF1/PRODH/GLS/ALDH6A1/TST/GLUL/ADHFE1/DDAH1/ACSS1/XDH/CBS/DCXR/LEP/ABAT/IRS2",16
"GO:0007519","skeletal muscle tissue development","10/352","178/18986",0.0561797752808989,3.03019662921348,3.74024785345291,0.0018401019294746,0.0437111005511041,0.0372040469554149,"CFLAR/ABCC9/KLF5/NR4A1/RCAN1/ATF3/SAP30/CITED2/MAFF/DMD",10
"GO:0051216","cartilage development","11/352","209/18986",0.0526315789473684,2.83881578947368,3.67385364276463,0.00186428985019429,0.0437355451191542,0.0372248525824999,"COL11A1/ZBTB16/ERRFI1/CCN1/STC1/CBS/PKDCC/FRZB/TGFBR2/AXIN2/LEP",11
"GO:1901605","alpha-amino acid metabolic process","11/352","209/18986",0.0526315789473684,2.83881578947368,3.67385364276463,0.00186428985019429,0.0437355451191542,0.0372248525824999,"AASS/GCLM/PRODH/GLS/ALDH6A1/GFPT2/GLUL/ADHFE1/DDAH1/CBS/CTPS1",11
"GO:0003007","heart morphogenesis","13/352","274/18986",0.0474452554744526,2.55907846715328,3.57278380673258,0.00189873377202755,0.0442686262774572,0.0376785766067066,"COL11A1/ABCC9/NRP2/DLL4/MICAL2/CCN1/ADAMTS1/ADAMTS5/DHRS3/TGFBR2/CITED2/TMEM100/AXIN2",13
"GO:0001878","response to yeast","3/352","14/18986",0.214285714285714,11.5580357142857,5.43142983424527,0.00197586691149215,0.0454598179862936,0.0386924415451251,"PTX3/PLCG2/ANG",3
"GO:0061469","regulation of type B pancreatic cell proliferation","3/352","14/18986",0.214285714285714,11.5580357142857,5.43142983424527,0.00197586691149215,0.0454598179862936,0.0386924415451251,"NR4A3/NR4A1/IRS2",3
"GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","10/352","180/18986",0.0555555555555556,2.99652777777778,3.69902256383749,0.00199796923106294,0.0454598179862936,0.0386924415451251,"ITGA8/TSC22D1/RASL11B/PPARG/THBS1/CILP/FBN2/SAP30/CITED2/ING2",10
"GO:0141193","nuclear receptor-mediated signaling pathway","10/352","180/18986",0.0555555555555556,2.99652777777778,3.69902256383749,0.00199796923106294,0.0454598179862936,0.0386924415451251,"LMO3/ERRFI1/NCOA3/PPARG/DHRS3/CITED2/LEP/PER1/ALOX15B/LBH",10
"GO:0003018","vascular process in circulatory system","13/352","276/18986",0.0471014492753623,2.54053442028985,3.54333847844736,0.00202386008507563,0.0455060191661579,0.0387317649857019,"GCLM/ABCC9/ACTA2/TJP2/GCH1/SLC38A2/SLC5A6/AGTR1/SLC16A12/DDAH1/CBS/ADRA1B/LEP",13
"GO:0045600","positive regulation of fat cell differentiation","6/352","71/18986",0.0845070422535211,4.5580985915493,4.12826498737221,0.0020240961662469,0.0455060191661579,0.0387317649857019,"LMO3/KLF5/ZBTB16/PPARG/FRZB/AXIN2",6
"GO:0043502","regulation of muscle adaptation","7/352","96/18986",0.0729166666666667,3.93294270833333,3.95955886743056,0.00206115466339714,0.0459623740568346,0.039120184599187,"LMCD1/FOXO3/NR4A3/PPARG/FOXO1/FBXO32/ATP2A2",7
"GO:0010038","response to metal ion","15/352","345/18986",0.0434782608695652,2.34510869565217,3.46542027096171,0.00207204851780003,0.0459623740568346,0.039120184599187,"RASGRP2/ABCC9/MAOB/PTK2B/MT2A/ALOX5AP/THBS1/IMPA2/INHBB/TRPV6/MT1E/ABAT/MT1X/PLCG2/MT1M",15
"GO:0170033","L-amino acid metabolic process","10/352","181/18986",0.0552486187845304,2.97997237569061,3.67862346303412,0.00208090176428878,0.0459623740568346,0.039120184599187,"AASS/GCLM/PRODH/GLS/GFPT2/GLUL/ADHFE1/DDAH1/CBS/CTPS1",10
"GO:0044272","sulfur compound biosynthetic process","10/352","182/18986",0.0549450549450549,2.9635989010989,3.65836421296422,0.00216658660451921,0.0475767302631922,0.040494219646277,"PDK4/GCLM/GGT5/SLC19A2/SLC19A3/CHST7/ACSL1/ACSS1/CBS/CHSY3",10
"GO:0019915","lipid storage","7/352","97/18986",0.0721649484536082,3.89239690721649,3.92520966209252,0.00218690906942485,0.0477454078336282,0.0406377870278278,"ABHD5/PPARG/NEGR1/LEP/PNPLA2/CIDEC/ENPP1",7
"GO:0010907","positive regulation of glucose metabolic process","5/352","50/18986",0.1,5.39375,4.27562698084489,0.0022762814480621,0.0491286573104603,0.0418151190519197,"SORBS1/PRKAG2/FOXO1/NNMT/IRS2",5
"GO:0022602","ovulation cycle process","5/352","50/18986",0.1,5.39375,4.27562698084489,0.0022762814480621,0.0491286573104603,0.0418151190519197,"FOXO3/INHBA/ADAMTS1/PTX3/LEP",5
"GO:0030278","regulation of ossification","8/352","125/18986",0.064,3.452,3.78021674648045,0.00231522160245343,0.0496851817753785,0.0422887964945741,"GPM6B/ZBTB16/PTK2B/FBN2/CCN1/DHRS3/PKDCC/ENPP1",8
"GO:0061035","regulation of cartilage development","6/352","73/18986",0.0821917808219178,4.43321917808219,4.0393021017914,0.00233280294064228,0.0497796424113327,0.0423691952466341,"ZBTB16/CCN1/PKDCC/FRZB/AXIN2/LEP",6
